id,nc_school_number,district_number,district,federal_school_number,name,description,inception,wikidata_id,url,usnews_url,address,city,city_id,latitude,longitude,operational_status,type,designation,virtual_status,sbe_region,college_board_number,county,county_id,Opening In School Year,Locale Type Desc
NCG17696,900392,900,Union County Public Schools,370462001304,Wolfe School,Public school for exceptional children in Monroe. Part of the Union County Public Schools district.,,,https://www.ucps.k12.nc.us/wolfe,https://www.usnews.com/education/k12/alabama/dc-wolfe-school-206204,722 Brewer Drive  Monroe NC 28112,Monroe,NCG10275,34.9698674,-80.5681919,Open,Exceptional Children,Public,NOTVIRTUAL,Southwest,991415,Union County,NCG15597,,"Rural, Fringe"
NCG17697,900393,900,Union County Public Schools,370462002845,Marvin Ridge High School,Public high school in Waxhaw. Part of the Union County Public Schools district. Opened 2007.,2007,Q6778466,http://mrhs.ucps.k12.nc.us,,2825 Crane Road  Waxhaw NC 28173,Waxhaw,NCG15984,34.9739586,-80.7957299,Open,Regular School,Public,NOTVIRTUAL,Southwest,342528,Union County,NCG15597,,"Rural, Fringe"
NCG17698,90A000,,,370011202551,Union Academy,Charter school in Monroe.,,,http://www.unionacademy.org/,,675 North ML King Jr Blvd  Monroe NC 28110,Monroe,NCG10275,34.9919251,-80.5804929,Open,Regular School,Charter,NOTVIRTUAL,Southwest,342684,Union County,NCG15597,,"Rural, Fringe"
NCG17699,910368,910,Vance County Schools,370465001993,AdVance Academy,Public alternative school in Henderson. Part of the Vance County Schools district.,,,https://www.vcs.k12.nc.us/wvhs,https://www.usnews.com/education/k12/north-carolina/advance-academy-14740,219 Charles Street  Henderson NC 27536,Henderson,NCG06856,36.3277107,-78.3997016,Open,Alternative Education,Public,NOTVIRTUAL,North Central,341779,Vance County,NCG15680,,"Rural, Fringe"
NCG17700,910370,910,Vance County Schools,370465001823,Northern Vance High School,Public high school in Henderson. Part of the Vance County Schools district.,,Q7059110,https://www.vcs.k12.nc.us/Domain/1427,,925 Garrett Road  Henderson NC 27537 9519,Henderson,NCG06856,36.3064642,-78.3728122,Open,Regular School,Public,NOTVIRTUAL,North Central,341755,Vance County,NCG15680,,"Rural, Fringe"
NCG17701,910382,910,Vance County Schools,370465003024,Vance County Early College,Public high school in Henderson. Part of the Vance County Schools district.,,,https://www.vcs.k12.nc.us/vancecountyearlycollege,,200 Community College Rd  Henderson NC 27537,Henderson,NCG06856,36.3244566,-78.4882472,Open,Regular School,Public,NOTVIRTUAL,North Central,341750,Vance County,NCG15680,,"Rural, Fringe"
NCG17702,91A000,,,370009602486,Vance Charter School,Charter school in Henderson.,,,http://www.vancecharter.org/,https://www.usnews.com/education/k12/north-carolina/vance-charter-school-201363,2090 ROSS MILL ROAD  Henderson NC 27537,Henderson,NCG06856,36.3426191,-78.4320285,Open,Regular School,Charter,NOTVIRTUAL,North Central,340046,Vance County,NCG15680,,"Town, Distant"
NCG17703,91B000,,,370031903193,Henderson Collegiate,Charter school in Henderson.,,,http://hendersoncollegiate.org,https://www.usnews.com/education/k12/north-carolina/henderson-collegiate-200609,1071 Old Epsom Rd  Henderson NC 27536,Henderson,NCG06856,36.3096592,-78.396976,Open,Regular School,Charter,NOTVIRTUAL,North Central,340012,Vance County,NCG15680,2011,"Rural, Fringe"
NCG17704,920316,920,Wake County Schools,370472001829,Apex High School,Public high school in Apex. Part of the Wake County Schools district. Opened 1920.,1920,Q4779423,http://apexhs.wcpss.net/,,1501 Laura Duncan Road  Apex NC 27502,Apex,NCG00273,35.7445375,-78.839304,Open,Regular School,Public,NOTVIRTUAL,North Central,340085,Wake County,NCG15782,,"City, Large"
NCG17705,920317,920,Wake County Schools,370472003351,Apex Friendship High School,Public high school in Apex. Part of the Wake County Schools district. Opened 2015.,2015,Q23074146,http://www.wcpss.net/apexfriendshiphs,,7801 Humie Olive Rd  Apex NC 27502,Apex,NCG00273,35.7023562,-78.909994,Open,Regular School,Public,NOTVIRTUAL,North Central,340088,Wake County,NCG15782,2016,"City, Large"
NCG17706,920318,920,Wake County Schools,370472001830,Athens Drive High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1978.,1978,Q4813482,http://athensdrivehs.wcpss.net/,,1420 Athens Drive  Raleigh NC 27606,Raleigh,NCG12430,35.7695623,-78.7111385,Open,Regular School,Public,NOTVIRTUAL,North Central,343196,Wake County,NCG15782,,"City, Large"
NCG17707,920324,920,Wake County Schools,370472002254,Longview School,Public school for exceptional children in Raleigh. Part of the Wake County Schools district.,,,http://www.wcpss.net/longview,https://www.usnews.com/education/k12/new-york/gateway-longview-lynde-school-315812,318 N King Charles Rd  Raleigh NC 27610 2299,Raleigh,NCG12430,35.7856837,-78.6098873,Open,Exceptional Children,Public,NOTVIRTUAL,North Central,343217,Wake County,NCG15782,,"City, Large"
NCG17708,920348,920,Wake County Schools,370472001839,Needham B. Broughton High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1929.,1929,Q6986540,http://broughton.wcpss.net/,,723 Saint Mary's St  Raleigh NC 27605 1424,Raleigh,NCG12430,35.7797802,-78.6506012,Open,Regular School,Public,NOTVIRTUAL,North Central,343225,Wake County,NCG15782,,"City, Large"
NCG17709,920368,920,Wake County Schools,370472001844,Cary High School,Public high school in Cary. Part of the Wake County Schools district. Opened 1896.,1896,Q5047624,http://caryhs.wcpss.net/,,638 Walnut St  Cary NC 27511 4224,Cary,NCG02669,35.7720027,-78.7651183,Open,Regular School,Public,NOTVIRTUAL,North Central,340600,Wake County,NCG15782,,"City, Large"
NCG17710,920411,920,Wake County Schools,370472001855,East Wake High School,Public high school in Wendell. Part of the Wake County Schools district. Opened 1965.,1965,Q5329628,http://www.wcpss.net/eastwakehs,,5101 Rolesville Rd  Wendell NC 27591,Wendell,NCG16060,35.814153,-78.4245084,Open,Regular School,Public,NOTVIRTUAL,North Central,344260,Wake County,NCG15782,2016,"City, Large"
NCG17711,920412,920,Wake County Schools,370472002055,William G. Enloe High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1962.,1962,Q8009524,http://enloehs.wcpss.net/,,128 Clarendon Crescent  Raleigh NC 27610 2408,Raleigh,NCG12430,35.7847748,-78.6046589,Open,Regular School,Public,NOTVIRTUAL,North Central,343210,Wake County,NCG15782,,"City, Large"
NCG17712,920428,920,Wake County Schools,370472001861,Fuquay-Varina High School,Public high school in Fuquay-Varina. Part of the Wake County Schools district. Opened 1925.,1925,Q5509442,http://fvhs.wcpss.net/,,1704 Old Honeycutt Road  FuquayVarina NC 27526 1603,Fuquay-Varina,NCG05640,35.5752987,-78.7370373,Open,Regular School,Public,NOTVIRTUAL,North Central,341415,Wake County,NCG15782,,"City, Large"
NCG17713,920436,920,Wake County Schools,370472001863,Garner Magnet High School,Public high school in Garner. Part of the Wake County Schools district. Opened 1968.,1968,Q5523617,https://www.wcpss.net/garnerhs,,2101 Spring Drive  Garner NC 27529 3423,Garner,NCG05710,35.7090939,-78.6362831,Open,Regular School,Public,NOTVIRTUAL,North Central,341435,Wake County,NCG15782,,"City, Large"
NCG17714,920437,920,Wake County Schools,370472003495,Green Level High,Public high school in Cary. Part of the Wake County Schools district.,,,https://www.wcpss.net/greenlevelhs,,7600 Roberts Rd  Cary NC 27519,Cary,NCG02669,35.7729609,-78.8995164,Open,Regular School,Public,NOTVIRTUAL,North Central,340066,Wake County,NCG15782,2020,"City, Large"
NCG17715,920441,920,Wake County Schools,370472002489,Green Hope High School,Public high school in Cary. Part of the Wake County Schools district. Opened 1927.,1927,Q5602674,http://greenhopehigh.wcpss.net/,,2500 Carpenter Upchurch Road  Cary NC 27519,Cary,NCG02669,35.8049259,-78.8670561,Open,Regular School,Public,NOTVIRTUAL,North Central,342709,Wake County,NCG15782,,"City, Large"
NCG17716,920445,920,Wake County Schools,370472003226,Heritage High School,Public high school in Wake Forest. Part of the Wake County Schools district. Opened 2010.,2010,Q18151643,http://heritagehs.wcpss.net/,https://www.usnews.com/education/k12/tennessee/white-house-heritage-high-school-18192,1150 Forestville Road  Wake Forest NC 27587,Wake Forest,NCG15784,35.9401439,-78.511002,Open,Regular School,Public,NOTVIRTUAL,North Central,344118,Wake County,NCG15782,2011,"City, Large"
NCG17717,920455,920,Wake County Schools,370472002847,Holly Springs High School,Public high school in Holly Springs. Part of the Wake County Schools district.,,Q5882274,http://www.wcpss.net/hollyspringshs,,5329 Cass Holt Road  Holly Springs NC 27540,Holly Springs,NCG07215,35.6278921,-78.8491284,Open,Regular School,Public,NOTVIRTUAL,North Central,341902,Wake County,NCG15782,,"City, Large"
NCG17718,920466,920,Wake County Schools,370472002745,Knightdale High School,Public high school in Knightdale. Part of the Wake County Schools district.,,Q6422332,http://knightdalehs.wcpss.net/,,100 Bryan Chalk Lane  Knightdale NC 27545,Knightdale,NCG08295,35.8115079,-78.4764343,Open,Regular School,Public,NOTVIRTUAL,North Central,342124,Wake County,NCG15782,,"City, Large"
NCG17719,920473,920,Wake County Schools,370472000944,Leesville Road High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1993.,1993,Q14708016,http://www.wcpss.net/leesvilleroadhs,,8410 Pride Way  Raleigh NC 27613 1004,Raleigh,NCG12430,35.890516,-78.7190718,Open,Regular School,Public,NOTVIRTUAL,North Central,343214,Wake County,NCG15782,,"City, Large"
NCG17720,920495,920,Wake County Schools,370472002653,Middle Creek High School,Public high school in Apex. Part of the Wake County Schools district. Opened 2002.,2002,Q6841297,http://middlecreekhs.wcpss.net,,123 Middle Creek Park Avenue  Apex NC 27539,Apex,NCG00273,35.6668394,-78.7605123,Open,Regular School,Public,NOTVIRTUAL,North Central,340086,Wake County,NCG15782,,"City, Large"
NCG17721,920500,920,Wake County Schools,370472001879,Millbrook High School,Public high school in Raleigh. Part of the Wake County Schools district.,,Q6858620,http://mhs.wcpss.net/,,2201 Spring Forest Rd  Raleigh NC 27615 7536,Raleigh,NCG12430,35.8658141,-78.6035183,Open,Regular School,Public,NOTVIRTUAL,North Central,342620,Wake County,NCG15782,,"City, Large"
NCG17722,920518,920,Wake County Schools,370472003410,North Wake College and Career Academy,Public high school in Wake Forest. Part of the Wake County Schools district.,,,http://www.wcpss.net/northwakecca,,931 Durham Rd  Wake Forest NC 27587,Wake Forest,NCG15784,35.9762451,-78.5421099,Open,Regular School,Public,NOTVIRTUAL,North Central,340043,Wake County,NCG15782,2018,"City, Large"
NCG17723,920526,920,Wake County Schools,370472002810,Panther Creek High School,Public high school in Cary. Part of the Wake County Schools district. Opened 2006.,2006,Q7131777,http://panthercreekhs.wcpss.net/,,6770 McCrimmon Parkway  Cary NC 27519,Cary,NCG02669,35.8316698,-78.8898779,Open,Regular School,Public,NOTVIRTUAL,North Central,340603,Wake County,NCG15782,,"City, Large"
NCG17724,920528,920,Wake County Schools,370472002188,Phillips High School,Public alternative school in Raleigh. Part of the Wake County Schools district.,,Q7185907,http://phillipshs.wcpss.net/,https://www.usnews.com/education/k12/alabama/phillips-high-school-253,1923 Milburnie Rd  Raleigh NC 27610 2209,Raleigh,NCG12430,35.7885357,-78.6160225,Open,Alternative Education,Public,NOTVIRTUAL,North Central,343206,Wake County,NCG15782,,"City, Large"
NCG17725,920546,920,Wake County Schools,370472003276,Rolesville High,Public high school in Rolesville. Part of the Wake County Schools district.,,,http://www.wcpss.net/rolesvillehs,,1099 East Young St  Rolesville  NC 27571,Rolesville,NCG13071,35.9084073,-78.4415559,Open,Regular School,Public,NOTVIRTUAL,North Central,343394,Wake County,NCG15782,2013,"City, Large"
NCG17726,920552,920,Wake County Schools,370472001892,Jesse O. Sanderson High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1968.,1968,Q6186715,http://sandersonhs.wcpss.net/,,5500 Dixon Drive  Raleigh NC 27609 4202,Raleigh,NCG12430,35.861061,-78.646573,Open,Regular School,Public,NOTVIRTUAL,North Central,343213,Wake County,NCG15782,,"City, Large"
NCG17727,920556,920,Wake County Schools,370472003444,SCORE Academy,Public alternative school in Cary. Part of the Wake County Schools district.,,,https://www.wcpss.net/scoreacademy,https://www.usnews.com/education/k12/florida/score-academy-317134,5651 Dillard Dr  Cary  NC 27518,Cary,NCG02669,35.7546682,-78.7384472,Open,Alternative Education,Public,NOTVIRTUAL,North Central,340168,Wake County,NCG15782,2018,"City, Large"
NCG17728,920561,920,Wake County Schools,370472003472,South Garner High,Public high school in Garner. Part of the Wake County Schools district.,,,https://www.wcpss.net/southgarnerhs,,8228 Hebron Church Rd  Garner NC 27529,Garner,NCG05710,35.6543432,-78.5790043,Open,Regular School,Public,NOTVIRTUAL,North Central,341930,Wake County,NCG15782,2019,"City, Large"
NCG17729,920562,920,Wake County Schools,370472002355,Southeast Raleigh Magnet High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1997.,1997,Q7569383,http://www.wcpss.net/southeastraleighhs,,2600 Rock Quarry Road  Raleigh NC 27610,Raleigh,NCG12430,35.7453552,-78.6040771,Open,Regular School,Public,NOTVIRTUAL,North Central,343239,Wake County,NCG15782,,"City, Large"
NCG17730,920581,920,Wake County Schools,370472003345,Vernon Malone College and Career Academy,Public high school in Raleigh. Part of the Wake County Schools district.,,,http://www.wcpss.net/vernonmalonecca,,2200 S Wilmington St  Raleigh NC 27603,Raleigh,NCG12430,35.7528333,-78.6432426,Open,Regular School,Public,NOTVIRTUAL,North Central,343251,Wake County,NCG15782,2015,"City, Large"
NCG17731,920582,920,Wake County Schools,370472003192,Wake STEM Early College High School,Public high school in Raleigh. Part of the Wake County Schools district.,,,http://stemec.wcpss.net,,715 Barbour Dr  Raleigh NC 27603,Raleigh,NCG12430,35.7717648,-78.6662784,Open,Regular School,Public,NOTVIRTUAL,North Central,343219,Wake County,NCG15782,2012,"City, Large"
NCG17732,920583,920,Wake County Schools,370472002866,Wake Early College of Health and Sciences,Public high school in Raleigh. Part of the Wake County Schools district. Opened 2006.,2006,Q7960904,http://healthscienceec.wcpss.net/,,2901 Holston Lane  Raleigh NC 27610,Raleigh,NCG12430,35.7848989,-78.5847335,Open,Regular School,Public,NOTVIRTUAL,North Central,343249,Wake County,NCG15782,,"City, Large"
NCG17733,920585,920,Wake County Schools,370472003239,Wake Young Men's Leadership Academy,Public high school in Raleigh. Part of the Wake County Schools district.,,,http://www.wcpss.net/wakeyoungmen,https://www.usnews.com/education/k12/north-carolina/wake-young-men-s-leadership-academy-153558,567 East Hargett St  Raleigh NC 27601,Raleigh,NCG12430,35.7783767,-78.6295005,Open,Regular School,Public,NOTVIRTUAL,North Central,343191,Wake County,NCG15782,2012,"City, Large"
NCG17734,920586,920,Wake County Schools,370472003237,Wake Young Women's Leadership Academy,Public high school in Raleigh. Part of the Wake County Schools district.,,,http://www.wcpss.net/wywla,https://www.usnews.com/education/k12/north-carolina/wake-young-women-s-leadership-academy-153557,301 Ashe Avenue Governor Morehead Raleigh NC 27606,Raleigh,NCG12430,35.7795639,-78.6589202,Open,Regular School,Public,NOTVIRTUAL,North Central,343229,Wake County,NCG15782,2012,"City, Large"
NCG17735,920588,920,Wake County Schools,370472001901,Wake Forest-Rolesville High School,Public high school in Wake Forest. Part of the Wake County Schools district. Opened 1941.,1941,Q7960907,http://www.wcpss.net/wakeforesths,,420 West Stadium Drive  Wake Forest NC 27587 2599,Wake Forest,NCG15784,35.98479,-78.5153088,Open,Regular School,Public,NOTVIRTUAL,North Central,344115,Wake County,NCG15782,,"City, Large"
NCG17736,920595,920,Wake County Schools,370472002560,Wakefield High School,Public high school in Raleigh. Part of the Wake County Schools district. Opened 1999.,1999,Q7961057,http://www.wcpss.net/wakefieldhs,https://www.usnews.com/education/k12/nebraska/wakefield-high-school-92626,2200 Wakefield Pines Drive  Raleigh NC 27614,Raleigh,NCG12430,35.9477212,-78.5709135,Open,Regular School,Public,NOTVIRTUAL,North Central,343244,Wake County,NCG15782,,"City, Large"
NCG17737,92F000,,,370006902415,Franklin Academy,Charter school in Wake Forest. Opened 1998.,1998,Q5491245,http://www.franklinacademy.org/,https://www.usnews.com/education/k12/colorado/ben-franklin-academy-408830,1127 Chalk Rd  Wake Forest NC 27587,Wake Forest,NCG15784,35.9567075,-78.4875061,Open,Regular School,Charter,NOTVIRTUAL,North Central,344111,Wake County,NCG15782,,"Suburb, Large"
NCG17738,92G000,,,370007002416,East Wake Academy,Charter school in Zebulon.,,,http://www.eastwakeacademy.org/,https://www.usnews.com/education/k12/north-carolina/east-wake-academy-14249,821 Charter School Way  Zebulon NC 27597,Zebulon,NCG16809,35.8321911,-78.307047,Open,Regular School,Charter,NOTVIRTUAL,North Central,344529,Wake County,NCG15782,,"Town, Fringe"
