File,ID,Label,Feature type,Description,Secondary Feature Type,Related War
3-populated.csv,NCG15829,Walnut Cove,Town,"town in S Stokes County. Settled 1883 and known as Lash until 1889, when it was inc. under its present name. Named for a grove of walnut trees. Alt. 634. Stokesbury, formerly a separate community just S of Walnut Cove, is now within the corporate limits.",,
3-populated.csv,NCG15832,Walnut Creek,Community,community in central Madison County on Walnut Creek.,,
3-populated.csv,NCG15834,Walnut Creek Township,Former community,"former township in central Edgecombe County, now township no. 11.",,
3-populated.csv,NCG15836,Walnut Grove Township,Township,N Wilkes County.,,
3-populated.csv,NCG15838,Walnut Hill Township,Township,NE Ashe County.,,
3-populated.csv,NCG15842,Walnut Run,Community,"community in N Madison County served by post office, 1872-1911.",Post office town,
3-populated.csv,NCG15843,Walsh,Community,community in W Wilkes County on North Prong Lewis Fork Creek.,,
3-populated.csv,NCG15844,Walstonburg,Town,"town in N Greene County. Lands there acquired after 1775 by John Chester, whose plantation house, ""Chesterfield,"" still stands. His son-in-law, Bennett Fields, after 1845 changed the name to Fieldsboro. The latter name was, and still is, used as the name of the railroad station. Fields's cousin, Seth Walston, acquired the property after the Civil War, and the name Walstonburg came to be applied. Inc. in 1908 as Walstonburg.",,Civil War
3-populated.csv,NCG15845,Walter,Community,"community in central Wayne County served by post office, 1882-1903.",Post office town,
3-populated.csv,NCG15848,Walters Mill,Community,community in NW Caswell County named for the mill on Hogans Creek.,,
3-populated.csv,NCG15851,Walton County,County,"was created by the state of Georgia partly in territory claimed by that state but which a subsequent survey made in 1807 revealed to be in Buncombe County, N.C. Riots and bloodshed occurred during the ""Walton War"" over disputed land grants made by the two states in the area.",,
3-populated.csv,NCG15852,Walton Crossroads,Community,community in S Gates County.,,
3-populated.csv,NCG15855,Wananish,Community,"community in N Columbus County served by post office, 1899-1972. Now within the limits of the town of Lake Waccamaw. It was to have been named Ouaniche for the Indian word meaning ""land-locked salmon,"" but the spelling Wananish was preferred for the post office name.",Post office town,
3-populated.csv,NCG15856,Wanchese,Community,"community on the S end of Roanoke Island, E Dare County. Named for one of the two Indians taken to England by Philip Amadas and Arthur Barlowe in 1584. Produces packaged seafood. Alt. 10.",,
3-populated.csv,NCG15858,Warbler,Former community,"former community in S Tyrrell County between Kilkenny and Kilkenny Landing. Now absorbed into the community of Kilkenny. Served by post office, 1917-32.",,
3-populated.csv,NCG15866,Wards,Community,community in central Columbus County.,,
3-populated.csv,NCG15867,Wards Corner,Community,community in W Pender County at the intersection of two highways.,,
3-populated.csv,NCG15869,Wards Mill,Community,"community in central Onslow County served by post office, 1866-1906.",Post office town,
3-populated.csv,NCG15871,Wards Store,Community,community in SE Randolph County.,,
3-populated.csv,NCG15872,Wardville,Community,community in E Gates County. Name changed from Bosley about 1936.,,
3-populated.csv,NCG15876,Warlick,Community,"community in E Burke County served by post office, 1882-1905.",Post office town,
3-populated.csv,NCG15877,Warlick Township,Former community,"former township in E Cleveland County, now township no. 5.",,
3-populated.csv,NCG15880,Warne,Community,"community in S Clay County between Crawford and Brasstown Creeks. Alt. 1,800. Named for the Warrens, an English family who mined gold there; the name was corrupted to Warne by the Indians.",,
3-populated.csv,NCG15881,Warnersville,Community,"community settled by African Americans in what is now the SE section of Greensboro. Named for Yardley Warner, Quaker missionary.",,
3-populated.csv,NCG15883,Warren,Community,"community in N Craven County. Settled after 1910. Named for James and Ben Warren, local residents. Alt. 11.",,
3-populated.csv,NCG15885,Warren County,County,"was formed in 1779 from Bute County, which was divided to form Warren and Franklin Counties. Located in the NE section of the state, it is bounded by Northampton, Halifax, Franklin, and Vance Counties. It was named for Gen. Joseph Warren (1741-75), Revolutionary War patriot and physician killed at Bunker Hill. Area: 445 sq. mi. County seat: Warrenton, with an elevation of 451 ft. Townships are Fishing Creek, Fork, Hawtree, Judkins, Nutbush, River, Roanoke, Sandy Creek, Shocco, Sixpound, Smith Creek, and Warrenton. Produces tobacco, corn, wheat, oats, cotton, poultry, lumber, boxes, soybeans, dairy products, hogs, livestock, lumber products, textiles.",,
3-populated.csv,NCG15888,Warren Plains,Community,community in central Warren County. Alt. 450. The site of a post office since 1857.,,
3-populated.csv,NCG15891,Warrensville,Town,"town in central Ashe County. Inc. 1931, but not now active in municipal affairs. Settled about 1826 and known as Buffalo Creek until renamed for the builder of first gristmill and sawmill.",,
3-populated.csv,NCG15892,Warrenton,City,"city and county seat, in W central Warren County. Est. 1779. Alt. 451. Named for the county, which was in turn named for Joseph Warren, killed at Bunker Hill. Produces lumber products, and textiles.",,
3-populated.csv,NCG15893,Warrenton Township,Township,central Warren County.,,
3-populated.csv,NCG15897,Warrior,Community,African American community in central Caldwell County.,,
3-populated.csv,NCG15903,Warsaw,Town,"town in W Duplin County. Alt. 160. Settled about 1825. Inc. 1855. Early known as Mooresville. Renamed by the conductor of the first train to run through what was then a crossroads community because he was reading a popular novel, Thaddeus of Warsaw by Jane Porter (1776-1850).",,
3-populated.csv,NCG15904,Warsaw Township,Township,W central Duplin County.,,
3-populated.csv,NCG15906,Warwick County,County,"On December 4, 1771, in the General Assembly, a bill for establishing the N part of Orange County as Warwick County and St. Stephens Parish was read for the second time and rejected.",,
3-populated.csv,NCG15912,Wash Woods,Community,"community and former Life Saving Station 4 mi. S of the Virginia line on Currituck Banks, NE Currituck County. Named for hundreds of old stumps there, exposed at low tide. A post office operated there, 1907-17, named Deals.",,
3-populated.csv,NCG15913,Washburn,Community,"community in W Cleveland County. Alt. 960. Settled 1875. Named for W. W. Washburn, a county commissioner.",,
3-populated.csv,NCG15915,Washburns Store,Community,"community in E Rutherford County between Puzzle and Heaveners Creeks. Formerly known as Green's Grove and, when a post office from 1889 to 1906, as Lexine, named for Lexine Pruett, daughter of General Assembly member Greenbury Pruett.",,
3-populated.csv,NCG15916,Washington,City,"city and county seat, W Beaufort County on Pamlico River. Alt. 11. Est. 1782. Known originally as Forks of Tar River but called Washington as early as 1776. Named by Col. James Bonner, founder of the town and friend of George Washington. Produces lumber, tobacco, textiles, and apparel. Known as ""the original Washington"" and commonly as ""Little Washington"" to distinguish it from the District of Columbia. Latter nickname not favored by town citizens.",,
3-populated.csv,NCG15917,Washington County,County,"now in Tennessee, was created from the District of Washington, which see, in 1777. North Carolina ceded its SW territory to the federal government in 1789.",,
3-populated.csv,NCG15921,Washington Forks,Community,community in central Craven County.,,
3-populated.csv,NCG15922,Washington Heights,Community,community in W Beaufort County adjacent to and NE of the city of Washington.,,
3-populated.csv,NCG15923,Washington Park,Town,town in W Beaufort County. Inc. 1923. Adjoins the city of Washington on the e.,,
3-populated.csv,NCG15924,Washington Township,Township,NE Guilford County. Named for George Washington.,,
3-populated.csv,NCG15926,Wasp,Community,"community in NE Craven County served by post office, 1900-1903.",Post office town,
3-populated.csv,NCG15928,Watauga County (wah-TAW-guh),County,"was formed in 1849 from Ashe, Wilkes, Caldwell, and Yancey Counties. Located in the NW section of the state, it is bounded by the state of Tennessee and by Ashe, Wilkes, Caldwell, and Avery Counties. It was named for Watauga River. Area: 320 sq. mi. County seat: Boone, with an elevation of 3,266 ft. Townships are Bald Mountain, Beaverdam, Blowing Rock, Blue Ridge, Boone, Brushy Fork, Cove Creek, Elk, Laurel Creek, Meat Camp, New River, North Fork, Shawneehaw, Stony Fork, and Watauga. Produces tobacco, corn, dairy products, livestock, candy, baked goods, printed items, Christmas trees, electronics, apparel, and gravel.",,
3-populated.csv,NCG15930,Watauga Falls,Community,community in W Watauga County on Laurel Creek near its confluence with Watauga River.,,
3-populated.csv,NCG15934,Watauga Township,Township,SW Watauga County.,,
3-populated.csv,NCG15945,Waterlily,Community,"community on the S end of Church Island, E Currituck County. Settled about 1750. Named for water lilies growing in ponds and ditches there.",,
3-populated.csv,NCG15946,Waterloo,Community,community in S Union County near the present Prospect School between the head of Cane Creek and Polecat Creek.,,
3-populated.csv,NCG15952,Waters,Community,community in N Burke County.,,
3-populated.csv,NCG15955,Waterville,Community,"community in N Haywood County on Big Creek. Alt. 1,440. Named for the lake and dam built there in 1929. See Waterville Lake.",,
3-populated.csv,NCG15957,Watery Branch,Community,community in NE Wayne County. Settled as early as 1887.,,
3-populated.csv,NCG15959,Watha,Town,"town in N central Pender County. Alt. 60. Inc. 1909. About 1840, with the construction of the railroad, the old town of South Washington, which see, moved to the site from a point approx. 1½ mi. NE. The railroad station originally was named Hiawatha, from which the present name was corrupted. For about two years after the formation of Pender County, Waterville served as a temporary county seat. See also Welsh Tract.",,
3-populated.csv,NCG15961,Watkins,Community,"community in W Vance County on Little Ruin Creek. Named for Samuel Watkins, Henderson merchant.",,
3-populated.csv,NCG15964,Watkins Township,Township,W Vance County.,,
3-populated.csv,NCG15965,Watkinsville,Community,"community in NE Stokes County NW of Sandy Ridge served by post office, 1878-1904.",Post office town,
3-populated.csv,NCG15968,Watson Crossroads,Community,community in NW Wayne County near a tributary of Great Swamp.,,
3-populated.csv,NCG15972,Watsonville,Community,"community in central Rowan County served by post office, 1874-1903.",Post office town,
3-populated.csv,NCG15974,Watts Cross Roads,Community,community in NE Cabarrus County.,,
3-populated.csv,NCG15975,Watts Cross Roads Township,Former community,"former township in N Cabarrus County, now township no. 6.",,
3-populated.csv,NCG15976,Watts Landing,Community,community in SE Pender County on Intracoastal Waterway.,,
3-populated.csv,NCG15980,Waughtown,Former community,"former town in S Forsyth County; inc. 1891. First called Charlestown or Charleston for Charles Bagge, who first settled there and opened a store. When the store was sold to James Waugh, the scattered settlement surrounding it came to be called Waugh's Store or Waughtown. Post office was Waughtown by 1828. Now within the corporate limits of Winston-Salem.",,
