gazetteer_id,object_id,ein,wikidata_id,name,street,city,state,zip,affiliation,ruling,loc_name,geocoded_status,match_addr,addr_type,addnum,side,stpredir,stpretype,stname,sttype,staddr,city_2,county,postal,x,y,arc_address,arc_city,arc_postal,winter_address,religion,desc,website,phone
,,,,Southern Dharma Retreat Center,,Hot Springs,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54854,311614573,,SOUTHERN DISTRICT CONVOCATION,201 N OAK FOREST RD,GOLDSBORO,NC,27534,3,199903,POINTADDRESS,M,"201 N OAK FOREST RD, GOLDSBORO, NORTH CAROLINA, 27534",POINTADDRESS,201,L,N,NOT AVAILABLE,OAK FOREST,RD,201 N OAK FOREST RD,GOLDSBORO,WAYNE,27534,-77.93425,35.365565,201 N OAK FOREST RD,GOLDSBORO,27534,,,,,
,104339,561764649,,SOUTHERN EVANGELICAL SEMINARY INC,15015 LANCASTER HWY,CHARLOTTE,NC,28277,3,199209,STREETADDRESS,M,"15015 LANCASTER HWY, CHARLOTTE, NORTH CAROLINA, 28277",STREETADDRESS,15015,R,NOT AVAILABLE,NOT AVAILABLE,LANCASTER,HWY,15015 LANCASTER HWY,CHARLOTTE,MECKLENBURG,28277,-80.862485,35.041529,15015 LANCASTER HWY,CHARLOTTE,28277,,,,,
,105794,562263050,,SOUTHERN KOREAN PRESBYTERIAN CHURCH,3619 MCKEE RD,CHARLOTTE,NC,28270,9,199204,POINTADDRESS,M,"3619 MCKEE RD, CHARLOTTE, NORTH CAROLINA, 28270",POINTADDRESS,3619,R,NOT AVAILABLE,NOT AVAILABLE,MCKEE,RD,3619 MCKEE RD,CHARLOTTE,MECKLENBURG,28270,-80.748793,35.073148,3619 MCKEE RD,CHARLOTTE,28270,,,,,
,35174,203159572,,SOUTHERN PINES MENNONITE CHURCH,PO BOX 294,MORVEN,NC,28119,9,196901,POSTAL,M,"28119, MORVEN, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MORVEN,NOT AVAILABLE,28119,-80.000284,34.862627,PO BOX 294,MORVEN,28119,,,,,
,104524,561846991,,SOUTHLAKE CHURCH OF THE NAZARENE,HWY 73,HUNTSVILLE,NC,28078,9,196307,STREETNAME,M,"HIGHWAY 73, HUNTERSVILLE, NORTH CAROLINA, 28078",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HIGHWAY,73,NOT AVAILABLE,HIGHWAY 73,HUNTERSVILLE,MECKLENBURG,28078,-80.920226,35.426784,HWY 73,HUNTSVILLE,28078,,,,,
,103971,561588477,,SOUTHLAKE PRESBYTERIAN CHURCH,13820 HAGERS FERRY RD,HUNTERSVILLE,NC,28078,9,197404,STREETADDRESS,M,"13820 HAGERS FERRY RD, HUNTERSVILLE, NORTH CAROLINA, 28078",STREETADDRESS,13820,L,NOT AVAILABLE,NOT AVAILABLE,HAGERS FERRY,RD,13820 HAGERS FERRY RD,HUNTERSVILLE,MECKLENBURG,28078,-80.936134,35.430195,13820 HAGERS FERRY RD,HUNTERSVILLE,28078,,,,,
,104518,561850282,,SOUTHMINSTER PRESBYTERIAN CHURCH OF GASTONIA NC INC,1401 HOFFMAN RD,GASTONIA,NC,28054,9,196401,POINTADDRESS,M,"1401 HOFFMAN RD, GASTONIA, NORTH CAROLINA, 28054",POINTADDRESS,1401,L,NOT AVAILABLE,NOT AVAILABLE,HOFFMAN,RD,1401 HOFFMAN RD,GASTONIA,GASTON,28054,-81.147462,35.222263,1401 HOFFMAN RD,GASTONIA,28054,,,,,
,103678,561446615,,SOUTHSIDE CHURCH OF CHRIST,800 ELMIRA AVE,DURHAM,NC,27707,3,198710,POINTADDRESS,M,"800 ELMIRA AVE, DURHAM, NORTH CAROLINA, 27707",POINTADDRESS,800,L,NOT AVAILABLE,NOT AVAILABLE,ELMIRA,AVE,800 ELMIRA AVE,DURHAM,DURHAM,27707,-78.900759,35.962936,800 ELMIRA AVE,DURHAM,27707,,,,,
,104992,562020058,,SOUTHSIDE COMMUNITY CHURCH,2028 ORTON RD,CLAYTON,NC,27520,3,200902,POINTADDRESS,M,"2028 ORTON RD, CLAYTON, NORTH CAROLINA, 27520",POINTADDRESS,2028,R,NOT AVAILABLE,NOT AVAILABLE,ORTON,RD,2028 ORTON RD,CLAYTON,JOHNSTON,27520,-78.529458,35.640153,2028 ORTON RD,CLAYTON,27520,,,,,
,102645,560993448,,SOUTHVIEW BAPTIST CHURCH,625 WALLACE SPRINGS RD,STATESVILLE,NC,28677,3,200104,POINTADDRESS,M,"625 WALLACE SPRINGS RD, STATESVILLE, NORTH CAROLINA, 28677",POINTADDRESS,625,R,NOT AVAILABLE,NOT AVAILABLE,WALLACE SPRINGS,RD,625 WALLACE SPRINGS RD,STATESVILLE,IREDELL,28677,-80.91493,35.741029,625 WALLACE SPRINGS RD,STATESVILLE,28677,,,,,
,103046,561279911,,SOUTHWEST CHRISTIAN CHURCH,890 NEUSE RD,KINSTON,NC,28501,9,195105,POINTADDRESS,M,"890 NEUSE RD, KINSTON, NORTH CAROLINA, 28501",POINTADDRESS,890,L,NOT AVAILABLE,NOT AVAILABLE,NEUSE,RD,890 NEUSE RD,KINSTON,LENOIR,28501,-77.527485,35.244048,890 NEUSE RD,KINSTON,28501,,,,,
,103436,561392278,,SOUTHWOOD MEMORIAL CHRISTIAN CHURCH,1027 HWY 58 S,KINSTON,NC,28504,9,195105,POINTADDRESS,M,"1027 HWY 58 S, KINSTON, NORTH CAROLINA, 28504",POINTADDRESS,1027,R,NOT AVAILABLE,HWY,58,NOT AVAILABLE,1027 HWY 58 S,KINSTON,LENOIR,28504,-77.569224,35.213055,1027 HWY 58 S,KINSTON,28504,,,,,
,103555,561407666,,SOUTHWOOD PENTECOASTAL HOLINESS CHURCH,139 TRAILCREST DR,ROCKINGHAM,NC,28379,9,196402,POINTADDRESS,M,"139 TRAILCREST DR, ROCKINGHAM, NORTH CAROLINA, 28379",POINTADDRESS,139,R,NOT AVAILABLE,NOT AVAILABLE,TRAILCREST,DR,139 TRAILCREST DR,ROCKINGHAM,RICHMOND,28379,-79.722344,34.971533,139 TRAILCREST DR,ROCKINGHAM,28379,,,,,
,110013,581348583,,SOVEREIGN GRACE CHRISTIAN ASSEMBLY,PO BOX 761,LINCOLNTON,NC,28093,3,197903,POSTAL,M,"28093, LINCOLNTON, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LINCOLNTON,NOT AVAILABLE,28093,-81.252792,35.472301,PO BOX 761,LINCOLNTON,28093,,,,,
,104362,561778518,,SOVEREIGN GRACE CHURCH INC,401 UPCHURCH ST,APEX,NC,27502,3,199303,STREETADDRESS,M,"401 UPCHURCH ST, APEX, NORTH CAROLINA, 27502",STREETADDRESS,401,R,NOT AVAILABLE,NOT AVAILABLE,UPCHURCH,ST,401 UPCHURCH ST,APEX,WAKE,27502,-78.857615,35.728671,401 UPCHURCH ST,APEX,27502,,,,,
,49802,273107111,,SOW INTERNATIONAL OUTREACH MINISTRY INC,1228 ALLENBROOK DR,CHARLOTTE,NC,28208,3,201101,POINTADDRESS,M,"1228 ALLENBROOK DR, CHARLOTTE, NORTH CAROLINA, 28208",POINTADDRESS,1228,L,NOT AVAILABLE,NOT AVAILABLE,ALLENBROOK,DR,1228 ALLENBROOK DR,CHARLOTTE,MECKLENBURG,28208,-80.914271,35.263976,1228 ALLENBROOK DR,CHARLOTTE,28208,,,,,
,97569,522377989,,SPANISH UNITED PENTECOSTAL CHURCH OF CHARLOTTE NC INC,8300 IDLEWILD RD,CHARLOTTE,NC,28227,3,200303,POINTADDRESS,M,"8300 IDLEWILD RD, CHARLOTTE, NORTH CAROLINA, 28227",POINTADDRESS,8300,L,NOT AVAILABLE,NOT AVAILABLE,IDLEWILD,RD,8300 IDLEWILD RD,CHARLOTTE,MECKLENBURG,28227,-80.727145,35.182791,8300 IDLEWILD RD,CHARLOTTE,28227,,,,,
,119622,900345652,,SPILLCORN CHURCH OF GOD,525 BAKER CREEK DR,MARSHALL,NC,28753,9,196007,STREETADDRESS,M,"525 BAKERS CREEK RD, MARSHALL, NORTH CAROLINA, 28753",STREETADDRESS,525,R,NOT AVAILABLE,NOT AVAILABLE,BAKERS CREEK,RD,525 BAKERS CREEK RD,MARSHALL,MADISON,28753,-82.644973,35.94702,525 BAKER CREEK DR,MARSHALL,28753,,,,,
,105263,562101207,,SPIRAL,PO BOX 126,SAXAPAHAW,NC,27340,3,200109,POSTAL,M,"27340, SAXAPAHAW, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SAXAPAHAW,NOT AVAILABLE,27340,-79.318124,35.946906,PO BOX 126,SAXAPAHAW,27340,,,,,
,119055,841577046,,SPIRALSCOUTS INTERNATIONAL INC,PO BOX 638,MARSHALL,NC,28753,9,199112,POSTAL,M,"28753, MARSHALL, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,MARSHALL,NOT AVAILABLE,28753,-82.684329,35.802713,PO BOX 638,MARSHALL,28753,,,,,
,111228,591713343,,SPIRIT & LIFE MINISTERIES INTERNATIONAL INC,PO BOX 2339,LENOIR,NC,28645,3,197710,POSTAL,M,"28645, LENOIR, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,LENOIR,NOT AVAILABLE,28645,-81.537062,35.911171,PO BOX 2339,LENOIR,28645,,,,,
,105133,562061015,,SPIRIT AND TRUTH INTERNATIONAL CHURCH INC,PO BOX 4242,GREENSBORO,NC,27404,3,199803,POSTAL,M,"27404, GREENSBORO, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GREENSBORO,NOT AVAILABLE,27404,-79.83287,36.08562,PO BOX 4242,GREENSBORO,27404,,,,,
,105915,562363580,,SPIRIT AND TRUTH MINISTRY INC,PO BOX 1195,ROCKY MOUNT,NC,27802,3,200509,POSTAL,M,"27802, ROCKY MOUNT, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ROCKY MOUNT,NOT AVAILABLE,27802,-77.781242,35.942851,PO BOX 1195,ROCKY MOUNT,27802,,,,,
,91760,473009846,,SPIRIT AND WORD CHRISTIAN CHURCH CENTER INC,4 WETHERBUM PL,DURHAM,NC,27703,3,201505,STREETADDRESS,M,"4 WETHERBURN PL, DURHAM, NORTH CAROLINA, 27703",STREETADDRESS,4,R,NOT AVAILABLE,NOT AVAILABLE,WETHERBURN,PL,4 WETHERBURN PL,DURHAM,DURHAM,27703,-78.826714,35.995336,4 WETHERBUM PL,DURHAM,27703,,,,,
,116997,813527572,,SPIRIT COMPASSION MINISTRIES INC,236 DUMONT DR,WINSTON SALEM,NC,27107,3,201806,POINTADDRESS,M,"236 DUMONT DR, WINSTON-SALEM, NORTH CAROLINA, 27107",POINTADDRESS,236,L,NOT AVAILABLE,NOT AVAILABLE,DUMONT,DR,236 DUMONT DR,WINSTON-SALEM,FORSYTH,27107,-80.154775,36.090856,236 DUMONT DR,WINSTON SALEM,27107,,,,,
,31251,10625111,,SPIRIT FILLED FAMILY WORSHIP CENTER,109 W ASH ST,GOLDSBORO,NC,27530,3,200307,POINTADDRESS,M,"109 W ASH ST, GOLDSBORO, NORTH CAROLINA, 27530",POINTADDRESS,109,R,W,NOT AVAILABLE,ASH,ST,109 W ASH ST,GOLDSBORO,WAYNE,27530,-77.997174,35.386087,109 W ASH ST,GOLDSBORO,27530,,,,,
,92392,474658388,,SPIRIT LIFE CHURCH OF GOD,1424 WILMA SIGMON RD,LINCOLNTON,NC,28092,9,197210,POINTADDRESS,M,"1424 WILMA SIGMON RD, LINCOLNTON, NORTH CAROLINA, 28092",POINTADDRESS,1424,L,NOT AVAILABLE,NOT AVAILABLE,WILMA SIGMON,RD,1424 WILMA SIGMON RD,LINCOLNTON,LINCOLN,28092,-81.220702,35.488868,1424 WILMA SIGMON RD,LINCOLNTON,28092,,,,,
,116114,810737116,,SPIRIT LIFE CHURCH OF THE TRIAD INC,4101 GROOMETOWN RD,GREENSBORO,NC,27407,3,201804,POINTADDRESS,M,"4101 GROOMETOWN RD, GREENSBORO, NORTH CAROLINA, 27407",POINTADDRESS,4101,R,NOT AVAILABLE,NOT AVAILABLE,GROOMETOWN,RD,4101 GROOMETOWN RD,GREENSBORO,GUILFORD,27407,-79.865818,36.005055,4101 GROOMETOWN RD,GREENSBORO,27407,,,,,
,105293,562109083,,SPIRIT LIFE PRAISE AND,1203 PARK CIRCLE TWO # 2,LINCOLNTON,NC,28092,9,197210,POINTADDRESS,M,"1203 PARK CIRCLE TWO, LINCOLNTON, NORTH CAROLINA, 28092",POINTADDRESS,1203,L,NOT AVAILABLE,NOT AVAILABLE,PARK CIRCLE TWO,NOT AVAILABLE,1203 PARK CIRCLE TWO,LINCOLNTON,LINCOLN,28092,-81.260823,35.521093,1203 PARK CIRCLE TWO # 2,LINCOLNTON,28092,,,,,
,105445,562164161,,SPIRIT OF DELIVERANCE,2630 S TRYON ST STE C,CHARLOTTE,NC,28203,3,200107,POINTADDRESS,M,"2630 S TRYON ST, CHARLOTTE, NORTH CAROLINA, 28203",POINTADDRESS,2630,L,S,NOT AVAILABLE,TRYON,ST,2630 S TRYON ST,CHARLOTTE,MECKLENBURG,28203,-80.870091,35.204715,2630 S TRYON ST STE C,CHARLOTTE,28203,,,,,
,51124,300403899,,SPIRIT OF FAITH MINISTRIES,3450 BIGGERS RD,CONCORD,NC,28025,3,200308,POINTADDRESS,M,"3450 BIGGERS RD, CONCORD, NORTH CAROLINA, 28025",POINTADDRESS,3450,R,NOT AVAILABLE,NOT AVAILABLE,BIGGERS,RD,3450 BIGGERS RD,CONCORD,CABARRUS,28025,-80.518111,35.331623,3450 BIGGERS RD,CONCORD,28025,,,,,
,104196,561715307,,SPIRIT OF JOY LUTHERAN CHURCH,8600 POTTER RD,WEDDINGTON,NC,28104,9,200102,POINTADDRESS,M,"8600 POTTER RD, WEDDINGTON, NORTH CAROLINA, 28104",POINTADDRESS,8600,L,NOT AVAILABLE,NOT AVAILABLE,POTTER,RD,8600 POTTER RD,WEDDINGTON,UNION,28104,-80.691785,35.024447,8600 POTTER RD,WEDDINGTON,28104,,,,,
,51160,300446760,,SPIRIT OF LIBERTY DELIVERANCE CHURCH,9201 SOUTHERN PINE BLVD STE A,CHARLOTTE,NC,28273,3,200903,POINTADDRESS,M,"9201 SOUTHERN PINE BLVD, CHARLOTTE, NORTH CAROLINA, 28273",POINTADDRESS,9201,R,NOT AVAILABLE,NOT AVAILABLE,SOUTHERN PINE,BLVD,9201 SOUTHERN PINE BLVD,CHARLOTTE,MECKLENBURG,28273,-80.912345,35.135474,9201 SOUTHERN PINE BLVD STE A,CHARLOTTE,28273,,,,,
,104289,561751534,,SPIRIT OF LIFE MINISTRIES OF CHARLOTTE,608 MAHOPAC ST,CHARLOTTE,NC,28208,3,199901,POINTADDRESS,M,"608 MAHOPAC ST, CHARLOTTE, NORTH CAROLINA, 28208",POINTADDRESS,608,L,NOT AVAILABLE,NOT AVAILABLE,MAHOPAC,ST,608 MAHOPAC ST,CHARLOTTE,MECKLENBURG,28208,-80.864273,35.24052,608 MAHOPAC ST,CHARLOTTE,28208,,,,,
,37139,223890160,,SPIRIT OF THE WORD CHURCH INC,500 INGLE ST,CHARLOTTE,NC,28216,3,201609,POINTADDRESS,M,"500 INGLE ST, CHARLOTTE, NORTH CAROLINA, 28216",POINTADDRESS,500,R,NOT AVAILABLE,NOT AVAILABLE,INGLE,ST,500 INGLE ST,CHARLOTTE,MECKLENBURG,28216,-80.874831,35.265029,500 INGLE ST,CHARLOTTE,28216,,,,,
,48321,270098330,,SPIRIT OF TRUTH MINISTRIES INTERNATIONAL,PO BOX 6341,CONCORD,NC,28027,3,201701,POSTAL,M,"28027, CONCORD, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CONCORD,NOT AVAILABLE,28027,-80.615942,35.402945,PO BOX 6341,CONCORD,28027,,,,,
,88558,463531280,,SPIRITIST SOCIETY OF THE CAROLINAS,4205 FRANK VANCE RD,CHARLOTTE,NC,28216,3,201510,POINTADDRESS,M,"4205 FRANK VANCE RD, CHARLOTTE, NORTH CAROLINA, 28216",POINTADDRESS,4205,L,NOT AVAILABLE,NOT AVAILABLE,FRANK VANCE,RD,4205 FRANK VANCE RD,CHARLOTTE,MECKLENBURG,28216,-80.86569,35.327283,4205 FRANK VANCE RD,CHARLOTTE,28216,,,,,
,104226,561721433,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF ASHEVILLE,PO BOX 882,ASHEVILLE,NC,28802,9,199505,POSTAL,M,"28802, ASHEVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ASHEVILLE,NOT AVAILABLE,28802,-82.555682,35.593151,PO BOX 882,ASHEVILLE,28802,,,,,
,104164,561696715,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF BUNCOMBE COUNTY,771 N MORGAN BRANCH RD,CANDLER,NC,28715,9,199505,POINTADDRESS,M,"771 N MORGAN BRANCH RD, CANDLER, NORTH CAROLINA, 28715",POINTADDRESS,771,L,N,NOT AVAILABLE,MORGAN BRANCH,RD,771 N MORGAN BRANCH RD,CANDLER,BUNCOMBE,28715,-82.73341,35.548825,771 N MORGAN BRANCH RD,CANDLER,28715,,,,,
,104505,561839916,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF CARRBORO,PO BOX 325,CARRBORO,NC,27510,9,199505,POSTAL,M,"27510, CARRBORO, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CARRBORO,NOT AVAILABLE,27510,-79.083265,35.906928,PO BOX 325,CARRBORO,27510,,,,,
,104506,561843545,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF CARY,PO BOX 4053,CARY,NC,27519,9,199505,POSTAL,M,"27519, CARY, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CARY,NOT AVAILABLE,27519,-78.857755,35.815406,PO BOX 4053,CARY,27519,,,,,
,104451,561816143,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF CHAPEL HILL,PO BOX 3503,CHAPEL HILL,NC,27515,9,199505,POSTAL,M,"27515, CHAPEL HILL, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHAPEL HILL,NOT AVAILABLE,27515,-79.031121,35.92841,PO BOX 3503,CHAPEL HILL,27515,,,,,
,120272,911862043,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF CHARLOTTE,PO BOX 221155,CHARLOTTE,NC,28222,9,199505,POSTAL,M,"28222, CHARLOTTE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CHARLOTTE,NOT AVAILABLE,28222,-80.796397,35.191582,PO BOX 221155,CHARLOTTE,28222,,,,,
,104611,561873794,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF CHATHAM COUNTY,PO BOX 1231,PITTSBORO,NC,27312,9,199505,POSTAL,M,"27312, PITTSBORO, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PITTSBORO,NOT AVAILABLE,27312,-79.097075,35.799777,PO BOX 1231,PITTSBORO,27312,,,,,
,104169,561698086,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF DURHAM,11 EDGEBROOK CIR,DURHAM,NC,27703,9,199505,POINTADDRESS,M,"11 EDGEBROOK CIR, DURHAM, NORTH CAROLINA, 27703",POINTADDRESS,11,R,NOT AVAILABLE,NOT AVAILABLE,EDGEBROOK,CIR,11 EDGEBROOK CIR,DURHAM,DURHAM,27703,-78.844835,35.938894,11 EDGEBROOK CIR,DURHAM,27703,,,,,
,104150,561692598,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF DURHAM COUNTY,5031 LANSDOWNE DR,DURHAM,NC,27712,9,199505,POINTADDRESS,M,"5031 LANSDOWNE DR, DURHAM, NORTH CAROLINA, 27712",POINTADDRESS,5031,L,NOT AVAILABLE,NOT AVAILABLE,LANSDOWNE,DR,5031 LANSDOWNE DR,DURHAM,DURHAM,27712,-78.953675,36.078182,5031 LANSDOWNE DR,DURHAM,27712,,,,,
,120336,911906772,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF GARNER,427 BRIMS WAY,GARNER,NC,27529,9,199505,POINTADDRESS,M,"427 BRIMS WAY, GARNER, NORTH CAROLINA, 27529",POINTADDRESS,427,R,NOT AVAILABLE,NOT AVAILABLE,BRIMS,WAY,427 BRIMS WAY,GARNER,WAKE,27529,-78.631899,35.688766,427 BRIMS WAY,GARNER,27529,,,,,
,104160,561695968,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF GREENSBORO,PO BOX 39540,GREENSBORO,NC,27438,9,196506,POSTAL,M,"27438, GREENSBORO, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GREENSBORO,NOT AVAILABLE,27438,-79.834417,36.11402,PO BOX 39540,GREENSBORO,27438,,,,,
,120276,911862047,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF GUILFORD COUNTY,1352 VILLAGE RD,WHITSETT,NC,27377,9,199505,POINTADDRESS,M,"1352 VILLAGE RD, WHITSETT, NORTH CAROLINA, 27377",POINTADDRESS,1352,L,NOT AVAILABLE,NOT AVAILABLE,VILLAGE,RD,1352 VILLAGE RD,WHITSETT,GUILFORD,27377,-79.617685,36.048391,1352 VILLAGE RD,WHITSETT,27377,,,,,
,104504,561837629,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF HENDERSON COUNTY,PO BOX 1531,HENDERSONVLLE,NC,28793,9,199505,POSTAL,M,"28793, HENDERSONVILLE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HENDERSONVILLE,NOT AVAILABLE,28793,-82.455828,35.318483,PO BOX 1531,HENDERSONVLLE,28793,,,,,
,104563,561860628,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF HIGH POINT,PO BOX 5217,HIGH POINT,NC,27262,9,199505,POSTAL,M,"27262, HIGH POINT, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HIGH POINT,NOT AVAILABLE,27262,-80.015038,35.961121,PO BOX 5217,HIGH POINT,27262,,,,,
,70290,371573938,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF HILLSBOROUGH,2501 MYRTLE LN,HILLSBOROUGH,NC,27278,9,199505,POINTADDRESS,M,"2501 MYRTLE LN, HILLSBOROUGH, NORTH CAROLINA, 27278",POINTADDRESS,2501,L,NOT AVAILABLE,NOT AVAILABLE,MYRTLE,LN,2501 MYRTLE LN,HILLSBOROUGH,ORANGE,27278,-79.111474,36.04697,2501 MYRTLE LN,HILLSBOROUGH,27278,,,,,
,105765,562257289,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF HUNTERSVILLE NC,13604 BROOK LINE LN,HUNTERSVILLE,NC,28078,9,199505,POINTADDRESS,M,"13604 BROOK LINE LN, HUNTERSVILLE, NORTH CAROLINA, 28078",POINTADDRESS,13604,R,NOT AVAILABLE,NOT AVAILABLE,BROOK LINE,LN,13604 BROOK LINE LN,HUNTERSVILLE,MECKLENBURG,28078,-80.818911,35.446282,13604 BROOK LINE LN,HUNTERSVILLE,28078,,,,,
,102770,561134912,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF RALEIGH,4821 WINDMERE CHASE DR,RALEIGH,NC,27616,9,199505,POINTADDRESS,M,"4821 WINDMERE CHASE DR, RALEIGH, NORTH CAROLINA, 27616",POINTADDRESS,4821,L,NOT AVAILABLE,NOT AVAILABLE,WINDMERE CHASE,DR,4821 WINDMERE CHASE DR,RALEIGH,WAKE,27616,-78.559692,35.837556,4821 WINDMERE CHASE DR,RALEIGH,27616,,,,,
,104167,561697410,,SPIRITUAL ASSEMBLY OF THE BAHAIS OF WINSTON-SALEM,PO BOX 215,WINSTON SALEM,NC,27102,9,199505,POSTAL,M,"27102, WINSTON SALEM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WINSTON SALEM,NOT AVAILABLE,27102,-80.242731,36.113421,PO BOX 215,WINSTON SALEM,27102,,,,,
,104063,561650086,,SPIRITUAL ASSEMBLY OF THE BAHAIS WAKE COUNTY,6121 FORESTVILLE RD,RALEIGH,NC,27604,9,199505,POINTADDRESS,M,"6121 FORESTVILLE RD, RALEIGH, NORTH CAROLINA, 27604",POINTADDRESS,6121,R,NOT AVAILABLE,NOT AVAILABLE,FORESTVILLE,RD,6121 FORESTVILLE RD,RALEIGH,WAKE,27604,-78.503458,35.821801,6121 FORESTVILLE RD,RALEIGH,27604,,,,,
,47859,264273277,,SPIRITUAL BRIDGES MINISTRIES INC,36 SAM ADAMS RD,ZEBULON,NC,27597,3,201302,POINTADDRESS,M,"36 SAM ADAMS RD, ZEBULON, NORTH CAROLINA, 27597",POINTADDRESS,36,R,NOT AVAILABLE,NOT AVAILABLE,SAM ADAMS,RD,36 SAM ADAMS RD,ZEBULON,FRANKLIN,27597,-78.252088,35.836985,36 SAM ADAMS RD,ZEBULON,27597,,,,,
,92701,475340678,,SPIRITUAL CHURCHES OF SCIENCE AND REVELATION,894 E MAIN ST,SYLVA,NC,28779,9,196704,POINTADDRESS,M,"894 E MAIN ST, SYLVA, NORTH CAROLINA, 28779",POINTADDRESS,894,L,E,NOT AVAILABLE,MAIN,ST,894 E MAIN ST,SYLVA,JACKSON,28779,-83.201422,35.366639,894 E MAIN ST,SYLVA,28779,,,,,
