id,label,description,type,counties,geonameid,latitude,longitude
NCG23001,Stony Fork,"community in SW Buncombe County on Stony Fork near the mouth of McKinney Creek. Alt. 2,368.",community,Buncombe,4493651,35.71484,-82.33151
NCG23002,Stony Fork,rises in SW Buncombe County near Little Pisgah Mountain and flows N into Warren Creek.,fork,Buncombe,4493651,35.71484,-82.33151
NCG23003,Stony Fork,rises in W Johnston County and flows SE into Hannah Creek.,fork,Johnston,4493650,35.406,-78.48278
NCG23004,Stony Knob,N Buncombe County between Wagner Branch and Reems Creek.,knob,Buncombe,4493620,35.43789,-82.72541
NCG23005,Stony Knob,on the Buncombe-Henderson county line between High Top and Luther Gap.,knob,Henderson,,,
NCG23006,Stony Mountain,E Madison County between Chandler Creek and the head of California Creek.,mountain,Madison,4493668,35.89122,-82.52486
NCG23007,Stony Point,"community in SE Alexander County. Site settled 1789. Stony Point post office est. 1826 but operated in different homes, stores, etc., within a radius of about 2 mi. In 1887 a railroad station, Sloan or Sloans Station, was opened, but the community soon came to be known by the official post office name, Stony Point. Named for rocky formation at the site. Alt. 1,090.",community,Alexander,4493685,35.86347,-81.0473
NCG23008,Straight Creek,rises in NE Buncombe County and flows NW into North Fork Ivy Creek.,creek,Buncombe,4493731,35.79595,-82.37235
NCG23009,Strawberry Knob,"on the Graham County, N.C.-Monroe County, Tenn., line.",knob,Graham,4493768,35.35619,-84.02296
NCG23010,Stubblefield,community in NW Caswell County. Named for a local family.,community,Caswell,,,
NCG23011,Stumpy Point,"peninsula extending S from the E mainland of Dare County into Pamlico Sound and Stumpy Point Bay. Appears on the Moseley map, 1733.",peninsula,Dare,4493838,35.69851,-75.74045
NCG23012,Sugar Cove,SE Clay County.,cove,Clay,4493871,35.00593,-83.61572
NCG23013,Sugar Cove,S Haywood County on the head of Right Hand Prong [Pigeon River].,cove,Haywood,4493875,35.57935,-83.04211
NCG23014,Sugar Cove Creek,rises near Tellico Bald in N Macon County and flows NE into Tellico Creek.,creek,Macon,4493881,35.27593,-83.53211
NCG23015,Sugar Cove Gap,on the Haywood-Madison county line.,gap,Haywood|Madison,4493882,35.75621,-82.84653
NCG23016,Sugar Creek,rises in N Buncombe County near Watershed Ridge and flows N into Ivy Creek.,creek,Buncombe,4493886,35.78178,-82.48624
NCG23017,Sugar Creek,rises in NE Davie County and flows SE 2 mi. into Cedar Creek W of Smith Grove. Referred to in early local records as Sugar Tree Creek.,creek,Davie,4493887,35.96041,-80.51867
NCG23018,Sugar Creek,rises in E Jackson County and flows NE into Caney Fork.,creek,Jackson,4493888,35.32066,-83.05097
NCG23019,Sugar Creek,rises in S Lee County and flows NW into Pocket Creek.,creek,Lee,,,
NCG23020,Sugar Fork,rises in NE Buncombe County and flows SE into North Fork [Swannanoa River].,fork,Buncombe,4493894,35.67373,-82.33762
NCG23021,Sugar Fork,rises in W Jackson County and flows NE into Greens Creek.,fork,Jackson,4493896,35.32788,-83.29626
NCG23022,Sugar Fork,rises in NW Swain County in Great Smoky Mountains National Park and flows 1.5 mi. SE into Haw Gap Branch.,fork,Swain,4493897,35.4987,-83.69461
NCG23023,Sugar Hollow,SE Buncombe County between Ashworth Creek and Reed Branch.,valley,Buncombe,4493905,35.5037,-82.36839
NCG23024,Sugar Loaf,mountain in N Alexander County. Named for its resemblance to an oldfashioned loaf of sugar.,mountain,Alexander,,,
NCG23025,Sugarloaf Creek,rises in E Henderson County and flows N into Reedy Patch Creek.,creek,Henderson,4493926,35.40706,-82.28928
NCG23026,Sugarloaf Mountain,"on the Henderson-Rutherford county line about 1 mi. NW from the coincident corners of Henderson, Polk, and Rutherford Counties. Alt. 3,965. The Indian name for the mountain was Salola (squirrel).",mountain,Henderson|Rutherford,4493936,35.40651,-82.26873
NCG23027,Sugarloaf Mountain,on the head of Sugarloaf Creek in N Jackson County.,mountain,Jackson,4493934,35.36982,-83.12098
NCG23028,Sugarloaf Mountain,N Madison County between Shelton Laurel Creek and Colvin Creek.,mountain,Madison,4493935,35.98872,-82.62347
NCG23029,Sugarloaf Mountain,E Stanly County in Morrow Mountain State Park.,mountain,Stanly,4493937,35.36625,-80.07783
NCG23030,Sugartree Gap,on the Buncombe-Madison county line W of Campground Knob.,gap,Buncombe|Madison,4493949,35.814,-82.41596
NCG23031,Sugartree Gap,on the Haywood-Swain county line.,gap,Haywood|Swain,4493954,35.56704,-83.6585
NCG23032,Suggs Creek,"rises in SE Edgecombe County and flows s, forming the Edgecombe-Pitt county line until it flows into the Tar River.",creek,Pitt|Edgecombe,4460345,35.76294,-77.51553
NCG23033,Sulphur Springs,community in central Buncombe County between Acton and Boswell.,community,Buncombe,4493976,35.57039,-82.62235
NCG23034,Sulphur Springs,"community in SE Montgomery County served by post office, 1869-1920.",community,Montgomery,,,
NCG23035,Sulphur Springs,community in N Surry County on Ararat River. Formerly a popular resort.,community,Surry,4493979,36.53986,-80.57451
NCG23036,Summit,"community in NW Halifax County. Since the elevation is considerably higher than that of the surrounding region, Easter sunrise services are frequently held there. Alt. 312.",community,Halifax,4494025,36.46598,-77.8361
NCG23037,Summit,community in W Wilkes County between Lewis Fork Creek and North Prong Lewis Fork Creek.,community,Wilkes,4494007,36.23763,-81.40593
NCG23038,Sunnyside,community in NW Cabarrus County.,community,Cabarrus,,,
NCG23039,Sunnyside,community in W Gaston County.,community,Gaston,4494058,35.31791,-81.30869
NCG23040,Sunnyside,community in NW Pender County.,community,Pender,4494059,34.70322,-78.03304
NCG23041,Sutton,community in S Duplin County.,community,Duplin,4487616,34.85156,-77.95943
NCG23042,Swamp Creek,rises in SE Bertie County and flows NE into Cashie River.,creek,Bertie,4494190,35.91655,-76.82911
NCG23043,Swan Creek,rises in E Pamlico County and flows SE into Pamlico Sound.,creek,Pamlico,4494198,35.10711,-76.56493
NCG23044,Swan Island,"NE Currituck Sound 2 mi. S of Knotts Island, N Currituck County. Approx. ½ by ¼ mi. in size. Site of Swan Island Club, duck-and goose-shooting club owned by wealthy Bostonians.",island,Currituck,4494204,36.32183,-75.82908
NCG23045,Swan Point,the NW point of Cedar Island in NE Carteret County.,point,Carteret,,,
NCG23046,Swannanoa Gap,"in the Blue Ridge Mountains on the Buncombe-McDowell county line at the W end of Youngs Ridge. Lat. 35°37'20"" N., long. 82°16'20"" W. One of the two gaps (the other being Hickory Nut Gap) through which early settlers and travelers from the E reached the Asheville plateau. See also Black Mountain Gap.",gap,Buncombe|McDowell,4494225,35.62151,-82.2704
NCG23047,Sweet Branch,rises in NW Swain County and flows S into Lake Cheoah.,branch,Swain,4494256,35.45148,-83.82351
NCG23048,Sweetwater Branch,rises in N central Henderson County and flows SE into North Fork.,branch,Henderson,4494276,35.36706,-82.5804
NCG23049,Sweetwater Branch,rises in S Madison County and flows SE into French Broad River.,branch,Madison,4494278,35.79427,-82.71125
NCG23050,Sweetwater Branch,rises near Black Mountain in N Transylvania County and flows NE into South Fork Mills.,branch,Transylvania,4494279,35.33567,-82.71124
NCG23051,Sweetwater Creek,rises in W Clay County and flows SW and NW into Hiwassee River.,creek,Clay,4494283,35.06203,-83.8974
NCG23052,Sweetwater Gap,S Clay County between Kimsey Ridge and Ivy Top.,gap,Clay,4494296,35.03231,-83.86407
NCG23053,Swift Creek,"name given Sandy Creek in Hilliardston community, N Nash County. Sandy Creek, which see, rises in SE Vance County. As Swift Creek, it flows SE across Nash County and into Edgecombe County, where it enters Tar River. Swift Creek appears on the Moseley map, 1733.",creek,Nash|Edgecombe,4490188,36.12487,-77.95249
NCG23054,Swift Creek,"rises in S central Pitt County and flows SE into N Craven County, where it enters Neuse River. Appears on the Moseley map, 1733.",creek,Pitt|Craven,4496570,35.3085,-77.15412
NCG23055,Swift Creek Township,"former township in NW Edgecombe County, now township no. 7.",formerCommunity,Edgecombe,,,
NCG23056,Swift Creek Township,S Pitt County.,township,Pitt,4494301,35.42637,-77.30767
NCG23057,Sycamore Creek,rises in central Franklin County and flows SW into Tar River.,creek,Franklin,4494324,36.08348,-78.27833
NCG23058,Tar River,"rises in W central Person County and flows SE through Granville, Franklin, Nash, Edgecombe, and Pitt Counties to Beaufort County, where it becomes the Pamlico River. It is 179 mi. long. Appears on the Moseley map, 1733, apparently for the first time; previously known as Pampticough and other spellings of the modern Pamlico. There are many explanations of the origin of the name. It may be from an Indian word, Tau, meaning ""river of health""; named for the Taw River in Devonshire, England; or named because of the tar produced in the counties through which it flows.",river,Person|Pitt|Beaufort|Granville|Franklin|Nash|Edgecombe,4494498,35.55238,-77.08468
NCG23059,Tarkiln Branch,rises in W Swain County and flows SE into Little Tennessee River.,branch,Swain,4494531,35.35176,-83.51433
NCG23060,Tarkiln Mountain,peak on Forge Mountain in W Henderson County.,mountainFeature,Henderson,4494537,35.34178,-82.64429
NCG23061,Tater Hill,in S Macon County between Poplar Cove and Rocky Knob.,hill,Macon,4494557,35.10926,-83.32404
NCG23062,Tater Hill,in S Macon County between Rattlesnake Ridge and Licklog Gap.,hill,Macon,4494557,35.10926,-83.32404
NCG23063,Tatham Creek,rises in NE Cherokee County and flows NW through Andrews into Valley River.,creek,Cherokee,4494562,35.2062,-83.81601
NCG23064,Taylor Bay,"in Bogue Sound, W Carteret County S of community of Bogue.",bay,Carteret,4494571,34.68794,-77.02217
NCG23065,Taylor Creek,rises in NE Cherokee County and flows NW into Valley River.,creek,Cherokee,4494592,35.1812,-83.89157
NCG23066,Taylors Creek,rises in the W tip of Carteret County and flows SW approx. 1 mi. into White Oak River.,creek,Carteret,,,
NCG23067,Taylors Creek,rises in SW Duplin County and flows SE into Duffs Creek.,creek,Duplin,4494632,34.77072,-78.0511
NCG23068,Taylors Creek,rises in NW Franklin County and flows N into Tar River.,creek,Franklin,4494634,36.16376,-78.45861
NCG23069,Taylors Creek,rises in E Gaston County and flows SE into Dutchmans Creek.,creek,Gaston,4494635,35.30792,-81.02063
NCG23070,Taylorsville,"town and county seat, central Alexander County. Settled 1847; inc. 1851. Probably named for Zachary Taylor (1784-1850), whose defeat of Santa Anna early in 1847 ended the war in N Mexico; Taylor was president of the United States, 1849-50. Alt. 1,247. Produces textiles, furniture, and paper boxes.",town,Alexander,4494650,35.9218,-81.17647
NCG23071,Taylorsville,"an African American community in S Moore County. Named for Robert L. Taylor, educator, who founded a school and a store there in 1908.",community,Moore,4494655,35.20766,-79.48587
NCG23072,Terrapin Creek,rises in E Catawba County and flows E into Catawba River.,creek,Catawba,4494741,35.65791,-80.96619
NCG23073,Third Creek,"rises in E Alexander County and flows SE across Iredell County and into Rowan County, where it enters Fourth Creek. It is the third creek in a series of creeks crossed by early settlers moving W from Salisbury. Appears on the Collet map, 1770.",creek,Iredell|Alexander|Rowan,4494878,35.79319,-80.58923
NCG23074,Third Creek,See Cleveland.,reference,,,,
NCG23075,Thomas Branch,rises in SW Macon County and flows NW into Nantahala River.,branch,Macon,4494893,35.05259,-83.51266
NCG23076,Thompson Branch,rises in E Macon County and flows S into Watauga Creek.,branch,Macon,4494951,35.2276,-83.36154
NCG23077,Thompson Township,"former township in SE Alamance County, now township no. 9.",formerCommunity,Alamance,,,
NCG23078,Thoroughfare,a waterway approx. 2 mi. long in SE Bertie County connecting Cashie and Roanoke Rivers.,waterway,Bertie,,,
NCG23079,Three Knobs,S Avery County.,mountainFeature,Avery,4495034,35.98679,-81.96234
NCG23080,Threemile Creek,rises in NW McDowell County near Little Switzerland and flows S into Armstrong Creek.,creek,McDowell,4495038,35.81012,-82.07428
NCG23081,Thumb Swamp,NE Bladen County. Approx. 2 mi. long; drains W into Turnbull Creek.,swamp,Bladen,4495059,34.56267,-78.38028
NCG23082,Thunderstruck Knob,in E Yancey County at the E end of Bee Ridge.,knob,Yancey,4495085,35.959,-82.42208
NCG23083,Tilden,"community in SE Yadkin County served by post office, 1897-1904.",community,Yadkin,,,
NCG23084,Timber Ridge,mountain in E central Avery County.,mountain,Avery,4495115,36.02318,-81.8115
NCG23085,Timber Ridge,SW Jackson County between Cashier Valley and Chattooga River.,ridge,Jackson,4495116,35.09481,-83.10792
NCG23086,Timber Ridge,S Macon County parallel to Gulf Branch.,ridge,Macon,4495117,35.00398,-83.49932
NCG23087,Timber Ridge,NW McDowell County near the head of Armstrong Creek.,ridge,McDowell,4495118,35.78484,-82.12706
NCG23088,Tobacco Branch,rises in NE Graham County and flows NE into Wolf Creek.,branch,Graham,4495171,35.40009,-83.62989
NCG23089,Tom Branch,rises in NE Cherokee County and flows NE into Taylor Creek.,branch,Cherokee,4495212,35.17092,-83.8774
NCG23090,Tom Creek,rises in SE Buncombe County and flows SE into Broad River.,creek,Buncombe,4495217,35.56567,-82.27678
NCG23091,Tom Creek,rises in S Haywood County and flows N into West Fork Pigeon River.,creek,Haywood,4495218,35.36399,-82.92513
NCG23092,Tom's Creek,"rises in S Caswell County and flows S into Alamance County, where it enters Stony Creek.",creek,Alamance|Caswell,,,
NCG23093,Tomahawk Creek,"rises in W Forsyth County and flows SE into Stewarts Creek, which see.",creek,Forsyth,4495231,36.08986,-80.37116
NCG23094,Toms Creek,rises in NE Henderson County and flows SE into Mill Creek.,creek,Henderson,4495266,35.47373,-82.30456
NCG23095,Toms Creek,community in N McDowell County S of Woodlawn. Named for creek of the same name.,community,McDowell,4495252,35.7404,-82.04983
NCG23096,Toms Creek,rises in W McDowell County and flows SE into Catawba River. Toms Creek Falls are N of Marion.,creek,McDowell,4495252,35.7404,-82.04983
NCG23097,Toms Creek,rises in W Orange County and flows SE into Cane Creek.,creek,Orange,4495256,35.96125,-79.22613
